POSCAR_mp-546266,0.0162833130380954,0.0429043541874937,0.0099921889586937
POSCAR_mp-9583,0.0007615129197345,0.0010942186701996,0.0005382843603689
POSCAR_mp-22988,0.0085544855975864,0.01697474356401,0.0055312476103202
POSCAR_mp-1025029,0.0177154368454894,0.0349837755313278,0.0114525753110247
POSCAR_mp-22867,0.001873290121475,0.0027913921281696,0.0013032692699576
POSCAR_mp-1217120,0.5186856013587203,2.389942619991633,0.1367967678096794
POSCAR_mp-3924,0.044224396488531,0.2164121352004816,0.022916520259071
POSCAR_mp-8181,0.0658383398179583,0.4174274285201982,0.0320551416351188
POSCAR_mp-13313,0.0421861310474939,0.1197954194367118,0.0248654415460197
POSCAR_mp-754326,0.139863559539717,0.4184613333202716,0.0378214861772083
POSCAR_mp-23406,0.0073344114612291,0.0134443321616593,0.0045938961389043
POSCAR_mp-9564,0.0341673297976436,0.1298482168517205,0.0206336013235609
POSCAR_mp-2691,0.3546738479361631,0.3576012329339396,0.1546239511180029
POSCAR_mp-856,0.0263606891866791,0.0830493591049147,0.0094387111314007
POSCAR_mp-30530,0.0018432851284745,0.0027471628895607,0.0012423177330242
POSCAR_mp-985586,0.0080844389842337,0.0217537965598928,0.0047233013682585
POSCAR_mp-7650,0.0037046869280048,0.0056951211327871,0.002522767928406
POSCAR_mp-6951,0.001187581865161,0.0018207598204268,0.0008683690974573
POSCAR_mp-9517,0.1754811132392938,0.2774212333338917,0.511263699599127
POSCAR_mp-14437,0.0030987933960868,0.0045719411168286,0.0021006790440528
POSCAR_mp-28872,0.0031884547726107,0.0048770428929977,0.0020916281371998
POSCAR_mp-643101,0.0031787521693599,0.0049369031400417,0.0022413958655515
POSCAR_mp-28166,0.1414858567805564,0.148139652971818,0.0592138542500843
POSCAR_mp-1391273,0.205923836440934,1.006964499910707,0.0550998170950288
POSCAR_mp-20731,0.2075048688746309,0.452797508660148,0.2083832415888672
POSCAR_mp-9082,0.0105476396758096,0.0186775126107141,0.0068400980825292
POSCAR_mp-1852,0.0080414886530371,0.0048324255033008,0.01356741103666
POSCAR_mp-1006888,0.0095717056550424,0.0158228937621814,0.0061985658849759
POSCAR_mp-1080135,0.0366200117576457,0.1274035435661425,0.0218024151726015
POSCAR_mp-9307,0.4252974043349876,0.5948645950554101,0.2474026900828614
POSCAR_mp-7077,0.0096839902733401,0.0161990750377245,0.0062937020270773
POSCAR_mp-1078990,0.0091839567057955,0.0149382141560684,0.0059938849612359
POSCAR_mp-22981,0.0074724925571782,0.011899099537442,0.0048249809218679
POSCAR_mp-985831,0.130453923921365,0.9951051386506684,0.0565748669880109
POSCAR_mp-10226,0.0100501934534342,0.0170164717130869,0.0066955885588975
POSCAR_mp-1018138,0.2108929082055278,0.4281166419437701,0.032923853903663
POSCAR_mp-22956,0.0052801221416092,0.0097961843314474,0.0035430731692766
POSCAR_mp-9006,0.1466858500504391,0.7081252972817935,0.0396632729474181
POSCAR_mp-1222782,0.0076654048176851,0.0124170469391636,0.0051025245237634
POSCAR_mp-8963,0.0028833505519514,0.0047377830591796,0.0019248065145544
POSCAR_mp-28554,0.0252845618877428,0.0649824855817742,0.015186146521289
POSCAR_mp-21855,0.1287683328967614,1.3374998978652033,0.0540874471659498
POSCAR_mp-9567,0.0807192330948835,0.4853703997689281,0.0402628584590485
POSCAR_mp-7128,0.0051276323409342,0.0088161351906783,0.0032686702171199
POSCAR_mp-23862,0.0061726351720734,0.0095411663984537,0.0042081930163904
POSCAR_mp-1266,0.0112224805382423,0.0228979183278481,0.0067453296984667
POSCAR_mp-1217269,1.0873631305019114,1.6804773431799491,0.3552041012027519
POSCAR_mp-16032,0.0176724201709057,0.0393371196313299,0.0111327935141606
POSCAR_mp-505297,0.1853330477610076,1.8914361746363584,0.0890249321773764
POSCAR_mp-1079896,0.0064975544560443,0.0098649323903895,0.0043529229997388
POSCAR_mp-551900,0.0131270642993424,0.0374088805782167,0.0078797364691141
POSCAR_mp-28306,0.0053206458005401,0.0085520269650378,0.0035701438526213
POSCAR_mp-1222404,0.0355930045355588,0.0726171468030171,0.0214942578413628
POSCAR_mp-661,0.0030078448579504,0.0045117209452198,0.0020647752828788
POSCAR_mp-1216536,0.0062967017341243,0.010385713006799,0.0042901733686115
POSCAR_mp-540584,0.0123525213894595,0.0312422407488966,0.0077173995561528
POSCAR_mp-28233,0.003150386058846,0.0049180650639503,0.0022548021633065
POSCAR_mp-1007636,0.0084313826213089,0.0138520173674051,0.0057155714919088
POSCAR_mp-1014244,0.019032604279516,0.035781126682098,0.0120261399055462
POSCAR_mp-1079483,0.0125745016417786,0.0302684140314832,0.0074156679717475
POSCAR_mp-553082,0.0133183893442264,0.0547295638050974,0.0074150349696819
POSCAR_mp-1094088,0.270344557242177,1.535102216244767,0.1094536334800395
POSCAR_mp-16035,0.0970421561455906,0.3715025260972814,0.0278016585102401
POSCAR_mp-755311,0.0025257717262945,0.0036928270114349,0.0016935271333829
